a,b,mean_a,mean_b,median_a,median_b,t_stat,t_p_raw,t_p_fdr,u_stat,u_p_raw,u_p_fdr
ppo_action_mask,ppo_layer_hard,0.053895495609441124,0.05313449709487571,0.05378492415705077,0.03781023606038984,0.046169830879888324,0.9641663476417779,0.9641663476417779,66.0,0.24132159301718004,0.3777207542877601
ppo_action_mask,cppo,0.053895495609441124,0.01147010627689902,0.05378492415705077,0.005065858045877314,9.469636102267307,1.0224334436645581e-06,9.201900992981023e-06,100.0,0.00018267179110955002,0.0013152368959887602
ppo_preshield_soft,ppo_preshield_hard,0.014101917772462388,0.027905775876572926,0.015124918926014901,0.015529800630758817,-0.9672698418407566,0.35784676549265393,0.5152993423094216,47.0,0.8501067391385259,0.8743955031139122
ppo_preshield_soft,ppo_layer_soft,0.014101917772462388,0.012760986331617494,0.015124918926014901,0.013688731370329433,0.45784715578841745,0.652715144538233,0.7343045376055121,57.0,0.6231762238821174,0.7478114686585408
ppo_preshield_soft,ppo_layer_hard,0.014101917772462388,0.05313449709487571,0.015124918926014901,0.03781023606038984,-2.3628968772867442,0.04172306000110958,0.1502030160039945,27.0,0.08897301170181328,0.26691903510543985
ppo_preshield_soft,cppo,0.014101917772462388,0.01147010627689902,0.015124918926014901,0.005065858045877314,0.5706294949017146,0.578417277390883,0.6717103866474771,71.0,0.12122450301291661,0.29093880723099985
ppo_preshield_hard,ppo_layer_soft,0.027905775876572926,0.012760986331617494,0.015529800630758817,0.013688731370329433,1.0572501627558768,0.31666222789765514,0.48047404751726785,59.0,0.5205228832757727,0.6940305110343635
ppo_preshield_hard,ppo_layer_hard,0.027905775876572926,0.05313449709487571,0.015529800630758817,0.03781023606038984,-1.1643398003736898,0.2598123166071384,0.4676621698928491,34.0,0.24132159301718004,0.3777207542877601
ppo_preshield_hard,cppo,0.027905775876572926,0.01147010627689902,0.015529800630758817,0.005065858045877314,1.1134426517683584,0.29016600628603667,0.48047404751726785,70.0,0.14046504815835498,0.29745539610004584
ppo_layer_soft,ppo_layer_hard,0.012760986331617494,0.05313449709487571,0.013688731370329433,0.03781023606038984,-2.4372178769686608,0.03661894812688125,0.1502030160039945,26.0,0.07566157214388701,0.24761969065272113
ppo_layer_soft,cppo,0.012760986331617494,0.01147010627689902,0.013688731370329433,0.005065858045877314,0.2702937751794637,0.7909508610011861,0.8628554847285665,65.0,0.27303633975118835,0.3931723292417112
ppo_layer_hard,cppo,0.05313449709487571,0.01147010627689902,0.03781023606038984,0.005065858045877314,2.4589142059436178,0.033345450829459174,0.1502030160039945,75.0,0.06402210128302689,0.23047956461889682
